ID,DayClassification,DayClassificationID
1444,Weekend,1444
1445,Weekend,1445
1446,Weekend,1446
1447,Weekend,1447
1448,Weekend,1448
1449,Weekend,1449
1450,Weekend,1450
1451,Weekend,1451
1452,Weekend,1452
1453,Weekend,1453
1454,Weekend,1454
1455,Weekend,1455
1456,Weekend,1456
1457,Weekend,1457
1458,Weekend,1458
1459,Weekend,1459
1460,Weekend,1460
1461,Weekend,1461
1462,Weekend,1462
1463,Weekend,1463
1464,Weekend,1464
1465,Weekend,1465
1466,Weekend,1466
1467,Weekend,1467
1468,Weekend,1468
1469,Weekend,1469
1470,Weekend,1470
1471,Weekend,1471
1472,Weekend,1472
1473,Weekend,1473
1474,Weekday,1474
1475,Weekday,1475
1476,Weekday,1476
1477,Weekday,1477
1478,Weekday,1478
1479,Weekday,1479
1480,Weekday,1480
1481,Weekday,1481
1482,Weekday,1482
1483,Weekday,1483
1484,Weekday,1484
1485,Weekday,1485
1486,Weekday,1486
1487,Weekday,1487
1488,Weekday,1488
1489,Weekday,1489
1490,Weekday,1490
1491,Weekday,1491
1492,Weekday,1492
1493,Weekday,1493
1494,Weekday,1494
1495,Weekday,1495
1496,Weekday,1496
1497,Weekday,1497
1498,Weekday,1498
1499,Weekday,1499
1500,Weekday,1500
1501,Weekday,1501
1502,Weekday,1502
1503,Weekday,1503
1504,Weekday,1504
1505,Weekday,1505
1506,Weekday,1506
1507,Weekday,1507
1508,Weekday,1508
1509,Weekday,1509
1510,Weekday,1510
1511,Weekday,1511
1512,Weekday,1512
1513,Weekday,1513
1514,Weekday,1514
1515,Weekday,1515
1516,Weekday,1516
1517,Weekday,1517
1518,Weekday,1518
1519,Weekend,1519
1520,Weekend,1520
1521,Weekend,1521
1522,Weekday,1522
1523,Weekday,1523
1524,Weekday,1524
1525,Weekday,1525
1526,Weekend,1526
1527,Weekend,1527
1528,Weekend,1528
1529,Weekend,1529
1530,Weekend,1530
1531,Weekend,1531
1532,Weekend,1532
1533,Weekend,1533
1534,Weekend,1534
1535,Weekend,1535
1536,Weekend,1536
1537,Weekend,1537
1538,Weekend,1538
1539,Weekend,1539
1540,Weekend,1540
1541,Weekend,1541
1542,Weekend,1542
1543,Weekend,1543
1544,Weekend,1544
1545,Weekend,1545
1546,Weekend,1546
1547,Weekend,1547
1548,Weekend,1548
1549,Weekend,1549
1550,Weekend,1550
1551,Weekend,1551
1552,Weekend,1552
1553,Weekend,1553
1554,Weekend,1554
1555,Weekend,1555
1556,Weekend,1556
1557,Weekend,1557
1558,Weekend,1558
1559,Weekend,1559
1560,Weekday,1560
1561,Weekday,1561
1562,Weekday,1562
1563,Weekday,1563
1564,Weekday,1564
1565,Weekday,1565
1566,Weekday,1566
1567,Weekday,1567
1568,Weekday,1568
1569,Weekday,1569
1570,Weekday,1570
1571,Weekday,1571
1572,Weekday,1572
1573,Weekday,1573
1574,Weekday,1574
1575,Weekday,1575
1576,Weekday,1576
1577,Weekday,1577
1578,Weekday,1578
1579,Weekday,1579
1580,Weekday,1580
1581,Weekday,1581
1582,Weekday,1582
1583,Weekday,1583
1584,Weekday,1584
1585,Weekday,1585
1586,Weekday,1586
1587,Weekday,1587
1588,Weekday,1588
1589,Weekday,1589
1590,Weekday,1590
1591,Weekday,1591
1592,Weekday,1592
1593,Weekday,1593
1594,Weekend,1594
1595,Weekend,1595
1596,Weekday,1596
1597,Weekday,1597
1598,Weekday,1598
1599,Weekday,1599
1600,Weekday,1600
1601,Weekday,1601
1602,Weekend,1602
1603,Weekend,1603
1604,Weekend,1604
1605,Weekend,1605
1606,Weekend,1606
1607,Weekend,1607
1608,Weekend,1608
1609,Weekend,1609
1610,Weekend,1610
1611,Weekend,1611
1612,Weekend,1612
1613,Weekend,1613
1614,Weekend,1614
1615,Weekend,1615
1616,Weekend,1616
1617,Weekend,1617
1618,Weekend,1618
1619,Weekday,1619
1620,Weekday,1620
1621,Weekday,1621
1622,Weekday,1622
1623,Weekday,1623
1624,Weekday,1624
1625,Weekday,1625
1626,Weekday,1626
1627,Weekday,1627
1628,Weekday,1628
1629,Weekday,1629
1630,Weekday,1630
1631,Weekday,1631
1632,Weekday,1632
1633,Weekday,1633
1634,Weekday,1634
1635,Weekday,1635
1636,Weekday,1636
1637,Weekday,1637
1638,Weekday,1638
1639,Weekday,1639
1640,Weekday,1640
1641,Weekday,1641
1642,Weekday,1642
1643,Weekday,1643
1644,Weekday,1644
1645,Weekday,1645
1646,Weekday,1646
1647,Weekday,1647
1648,Weekday,1648
1649,Weekday,1649
1650,Weekday,1650
1651,Weekday,1651
1652,Weekday,1652
1653,Weekday,1653
1654,Weekday,1654
1655,Weekday,1655
1656,Weekday,1656
1657,Weekday,1657
1658,Weekday,1658
1659,Weekday,1659
1660,Weekend,1660
1661,Weekend,1661
1662,Weekend,1662
1663,Weekday,1663
1664,Weekday,1664
1665,Weekday,1665
1666,Weekday,1666
1667,Weekday,1667
1668,Weekday,1668
1669,Weekend,1669
1670,Weekend,1670
1671,Weekend,1671
1672,Weekend,1672
1673,Weekend,1673
1674,Weekend,1674
1675,Weekend,1675
1676,Weekend,1676
1677,Weekend,1677
1678,Weekend,1678
1679,Weekend,1679
1680,Weekend,1680
1681,Weekend,1681
1682,Weekend,1682
1683,Weekend,1683
1684,Weekend,1684
1685,Weekend,1685
1686,Weekend,1686
1687,Weekend,1687
1688,Weekend,1688
1689,Weekend,1689
1690,Weekend,1690
1691,Weekend,1691
1692,Weekend,1692
1693,Weekday,1693
1694,Weekday,1694
1695,Weekday,1695
1696,Weekday,1696
1697,Weekday,1697
1698,Weekday,1698
1699,Weekday,1699
1700,Weekday,1700
1701,Weekday,1701
1702,Weekday,1702
1703,Weekday,1703
1704,Weekday,1704
1705,Weekday,1705
1706,Weekday,1706
1707,Weekday,1707
1708,Weekday,1708
1709,Weekday,1709
1710,Weekday,1710
1711,Weekday,1711
1712,Weekday,1712
1713,Weekday,1713
1714,Weekday,1714
1715,Weekday,1715
1716,Weekday,1716
1717,Weekday,1717
1718,Weekday,1718
1719,Weekday,1719
1720,Weekday,1720
1721,Weekday,1721
1722,Weekday,1722
1723,Weekday,1723
1724,Weekday,1724
1725,Weekday,1725
1726,Weekday,1726
1727,Weekday,1727
1728,Weekday,1728
1729,Weekday,1729
1730,Weekday,1730
1731,Weekday,1731
1732,Weekday,1732
1733,Weekday,1733
1734,Weekday,1734
1735,Weekday,1735
1736,Weekday,1736
1737,Weekday,1737
1738,Weekday,1738
1739,Weekday,1739
1740,Weekend,1740
1741,Weekend,1741
1742,Weekday,1742
1743,Weekday,1743
1744,Weekday,1744
1745,Weekday,1745
1746,Weekday,1746
1747,Weekday,1747
1748,Weekday,1748
1749,Weekday,1749
1750,Weekday,1750
1751,Weekday,1751
1752,Weekday,1752
1753,Weekday,1753
1754,Weekend,1754
1755,Weekend,1755
1756,Weekend,1756
1757,Weekend,1757
1758,Weekend,1758
1759,Weekend,1759
1760,Weekend,1760
1761,Weekend,1761
1762,Weekend,1762
1763,Weekend,1763
1764,Weekend,1764
1765,Weekend,1765
1766,Weekend,1766
1767,Weekend,1767
1768,Weekend,1768
1769,Weekend,1769
1770,Weekend,1770
1771,Weekend,1771
1772,Weekend,1772
1773,Weekend,1773
1774,Weekend,1774
1775,Weekend,1775
1776,Weekend,1776
1777,Weekend,1777
1778,Weekday,1778
1779,Weekday,1779
1780,Weekday,1780
1781,Weekday,1781
1782,Weekday,1782
1783,Weekday,1783
1784,Weekday,1784
1785,Weekday,1785
1786,Weekday,1786
1787,Weekday,1787
1788,Weekday,1788
1789,Weekday,1789
1790,Weekday,1790
1791,Weekday,1791
1792,Weekday,1792
1793,Weekday,1793
1794,Weekday,1794
1795,Weekday,1795
1796,Weekday,1796
1797,Weekday,1797
1798,Weekday,1798
1799,Weekday,1799
1800,Weekday,1800
1801,Weekday,1801
1802,Weekday,1802
1803,Weekday,1803
1804,Weekday,1804
1805,Weekday,1805
1806,Weekday,1806
1807,Weekday,1807
1808,Weekday,1808
1809,Weekday,1809
1810,Weekday,1810
1811,Weekday,1811
1812,Weekday,1812
1813,Weekday,1813
1814,Weekday,1814
1815,Weekday,1815
1816,Weekday,1816
1817,Weekday,1817
1818,Weekday,1818
1819,Weekday,1819
1820,Weekday,1820
1821,Weekend,1821
1822,Weekend,1822
1823,Weekend,1823
1824,Weekend,1824
1825,Weekday,1825
1826,Weekday,1826
1827,Weekday,1827
1828,Weekday,1828
1829,Weekday,1829
1830,Weekday,1830
1831,Weekday,1831
1832,Weekday,1832
1833,Weekday,1833
1834,Weekend,1834
1835,Weekend,1835
1836,Weekend,1836
1837,Weekend,1837
1838,Weekend,1838
1839,Weekend,1839
1840,Weekend,1840
1841,Weekend,1841
1842,Weekend,1842
1843,Weekend,1843
1844,Weekend,1844
1845,Weekend,1845
1846,Weekend,1846
1847,Weekend,1847
1848,Weekend,1848
1849,Weekend,1849
1850,Weekend,1850
1851,Weekend,1851
1852,Weekend,1852
1853,Weekend,1853
1854,Weekend,1854
1855,Weekend,1855
1856,Weekend,1856
1857,Weekday,1857
1858,Weekday,1858
1859,Weekday,1859
1860,Weekday,1860
1861,Weekday,1861
1862,Weekday,1862
1863,Weekday,1863
1864,Weekday,1864
1865,Weekday,1865
1866,Weekday,1866
1867,Weekday,1867
1868,Weekday,1868
1869,Weekday,1869
1870,Weekday,1870
1871,Weekday,1871
1872,Weekday,1872
1873,Weekday,1873
1874,Weekday,1874
1875,Weekday,1875
1876,Weekday,1876
1877,Weekday,1877
1878,Weekday,1878
1879,Weekday,1879
1880,Weekday,1880
1881,Weekday,1881
1882,Weekday,1882
1883,Weekday,1883
1884,Weekday,1884
1885,Weekday,1885
1886,Weekday,1886
1887,Weekday,1887
1888,Weekday,1888
1889,Weekday,1889
1890,Weekday,1890
1891,Weekday,1891
1892,Weekday,1892
1893,Weekday,1893
1894,Weekday,1894
1895,Weekday,1895
1896,Weekday,1896
1897,Weekday,1897
1898,Weekday,1898
1899,Weekday,1899
1900,Weekday,1900
1901,Weekday,1901
1902,Weekend,1902
1903,Weekend,1903
1904,Weekend,1904
1905,Weekend,1905
1906,Weekend,1906
1907,Weekend,1907
1908,Weekend,1908
1909,Weekday,1909
1910,Weekday,1910
1911,Weekday,1911
1912,Weekday,1912
1913,Weekday,1913
1914,Weekday,1914
1915,Weekday,1915
1916,Weekday,1916
1917,Weekday,1917
1918,Weekday,1918
1919,Weekend,1919
1920,Weekend,1920
1921,Weekend,1921
1922,Weekend,1922
1923,Weekend,1923
1924,Weekend,1924
1925,Weekend,1925
1926,Weekend,1926
1927,Weekend,1927
1928,Weekend,1928
1929,Weekend,1929
1930,Weekend,1930
1931,Weekend,1931
1932,Weekend,1932
1933,Weekend,1933
1934,Weekend,1934
1935,Weekend,1935
1936,Weekend,1936
1937,Weekend,1937
1938,Weekend,1938
1939,Weekday,1939
1940,Weekday,1940
1941,Weekday,1941
1942,Weekday,1942
1943,Weekday,1943
1944,Weekday,1944
1945,Weekday,1945
1946,Weekday,1946
1947,Weekday,1947
1948,Weekday,1948
1949,Weekday,1949
1950,Weekday,1950
1951,Weekday,1951
1952,Weekday,1952
1953,Weekday,1953
1954,Weekday,1954
1955,Weekday,1955
1956,Weekday,1956
1957,Weekday,1957
1958,Weekday,1958
1959,Weekday,1959
1960,Weekday,1960
1961,Weekday,1961
1962,Weekday,1962
1963,Weekday,1963
1964,Weekday,1964
1965,Weekday,1965
1966,Weekday,1966
1967,Weekday,1967
1968,Weekday,1968
1969,Weekday,1969
1970,Weekday,1970
1971,Weekday,1971
1972,Weekday,1972
1973,Weekday,1973
1974,Weekday,1974
1975,Weekday,1975
1976,Weekday,1976
1977,Weekday,1977
1978,Weekday,1978
1979,Weekday,1979
1980,Weekday,1980
1981,Weekday,1981
1982,Weekday,1982
1983,Weekday,1983
1984,Weekday,1984
1985,Weekday,1985
1986,Weekend,1986
1987,Weekend,1987
1988,Weekend,1988
1989,Weekend,1989
1990,Weekend,1990
1991,Weekend,1991
1992,Weekend,1992
1993,Weekend,1993
1994,Weekend,1994
1995,Weekend,1995
1996,Weekend,1996
1997,Weekend,1997
1998,Weekend,1998
1999,Weekend,1999
2000,Weekend,2000
2001,Weekend,2001
2002,Weekend,2002
2003,Weekend,2003
2004,Weekend,2004
2005,Weekend,2005
2006,Weekend,2006
2007,Weekend,2007
2008,Weekend,2008
2009,Weekend,2009
2010,Weekend,2010
2011,Weekend,2011
2012,Weekday,2012
2013,Weekday,2013
2014,Weekday,2014
2015,Weekday,2015
2016,Weekday,2016
2017,Weekday,2017
2018,Weekday,2018
2019,Weekday,2019
2020,Weekday,2020
2021,Weekday,2021
2022,Weekday,2022
2023,Weekday,2023
2024,Weekday,2024
2025,Weekday,2025
2026,Weekday,2026
2027,Weekday,2027
2028,Weekday,2028
2029,Weekday,2029
2030,Weekday,2030
2031,Weekday,2031
2032,Weekday,2032
2033,Weekday,2033
2034,Weekday,2034
2035,Weekday,2035
2036,Weekday,2036
2037,Weekday,2037
2038,Weekday,2038
2039,Weekday,2039
2040,Weekday,2040
2041,Weekday,2041
2042,Weekday,2042
2043,Weekday,2043
2044,Weekday,2044
2045,Weekday,2045
2046,Weekday,2046
2047,Weekday,2047
2048,Weekend,2048
2049,Weekend,2049
2050,Weekend,2050
2051,Weekend,2051
2052,Weekday,2052
2053,Weekday,2053
2054,Weekday,2054
2055,Weekday,2055
2056,Weekday,2056
2057,Weekday,2057
2058,Weekday,2058
2059,Weekday,2059
2060,Weekend,2060
2061,Weekend,2061
2062,Weekend,2062
2063,Weekend,2063
2064,Weekend,2064
2065,Weekend,2065
2066,Weekend,2066
2067,Weekend,2067
2068,Weekend,2068
2069,Weekend,2069
2070,Weekend,2070
2071,Weekend,2071
2072,Weekend,2072
2073,Weekend,2073
2074,Weekend,2074
2075,Weekend,2075
2076,Weekend,2076
2077,Weekend,2077
2078,Weekend,2078
2079,Weekend,2079
2080,Weekend,2080
2081,Weekend,2081
2082,Weekend,2082
2083,Weekend,2083
2084,Weekend,2084
2085,Weekend,2085
2086,Weekend,2086
2087,Weekend,2087
2088,Weekend,2088
2089,Weekend,2089
2090,Weekday,2090
2091,Weekday,2091
2092,Weekday,2092
2093,Weekday,2093
2094,Weekday,2094
2095,Weekday,2095
2096,Weekday,2096
2097,Weekday,2097
2098,Weekday,2098
2099,Weekday,2099
2100,Weekday,2100
2101,Weekday,2101
2102,Weekday,2102
2103,Weekday,2103
2104,Weekday,2104
2105,Weekday,2105
2106,Weekday,2106
2107,Weekday,2107
2108,Weekday,2108
2109,Weekday,2109
2110,Weekday,2110
2111,Weekday,2111
2112,Weekday,2112
2113,Weekday,2113
2114,Weekday,2114
2115,Weekday,2115
2116,Weekday,2116
2117,Weekday,2117
2118,Weekday,2118
2119,Weekday,2119
2120,Weekday,2120
2121,Weekday,2121
2122,Weekday,2122
2123,Weekday,2123
2124,Weekday,2124
2125,Weekday,2125
2126,Weekday,2126
2127,Weekday,2127
2128,Weekend,2128
2129,Weekend,2129
2130,Weekend,2130
2131,Weekend,2131
2132,Weekend,2132
2133,Weekend,2133
2134,Weekend,2134
2135,Weekday,2135
2136,Weekday,2136
2137,Weekday,2137
2138,Weekday,2138
2139,Weekday,2139
2140,Weekend,2140
2141,Weekend,2141
2142,Weekend,2142
2143,Weekend,2143
2144,Weekend,2144
2145,Weekend,2145
2146,Weekend,2146
2147,Weekend,2147
2148,Weekend,2148
2149,Weekend,2149
2150,Weekend,2150
2151,Weekend,2151
2152,Weekend,2152
2153,Weekend,2153
2154,Weekend,2154
2155,Weekend,2155
2156,Weekend,2156
2157,Weekend,2157
2158,Weekend,2158
2159,Weekend,2159
2160,Weekend,2160
2161,Weekend,2161
2162,Weekend,2162
2163,Weekend,2163
2164,Weekend,2164
2165,Weekend,2165
2166,Weekend,2166
2167,Weekend,2167
2168,Weekend,2168
2169,Weekend,2169
2170,Weekend,2170
2171,Weekday,2171
2172,Weekday,2172
2173,Weekday,2173
2174,Weekday,2174
2175,Weekday,2175
2176,Weekday,2176
2177,Weekday,2177
2178,Weekday,2178
2179,Weekday,2179
2180,Weekday,2180
2181,Weekday,2181
2182,Weekday,2182
2183,Weekday,2183
2184,Weekday,2184
2185,Weekday,2185
2186,Weekday,2186
2187,Weekday,2187
2188,Weekday,2188
2189,Weekday,2189
2190,Weekday,2190
2191,Weekday,2191
2192,Weekday,2192
2193,Weekday,2193
2194,Weekday,2194
2195,Weekday,2195
2196,Weekday,2196
2197,Weekday,2197
2198,Weekday,2198
2199,Weekday,2199
2200,Weekday,2200
2201,Weekend,2201
2202,Weekend,2202
2203,Weekend,2203
2204,Weekend,2204
2205,Weekend,2205
2206,Weekend,2206
2207,Weekend,2207
2208,Weekend,2208
2209,Weekend,2209
2210,Weekend,2210
2211,Weekend,2211
2212,Weekend,2212
2213,Weekday,2213
2214,Weekday,2214
2215,Weekday,2215
2216,Weekday,2216
2217,Weekday,2217
2218,Weekday,2218
2219,Weekday,2219
2220,Weekday,2220
2221,Weekend,2221
2222,Weekend,2222
2223,Weekend,2223
2224,Weekend,2224
2225,Weekend,2225
2226,Weekend,2226
2227,Weekend,2227
2228,Weekend,2228
2229,Weekend,2229
2230,Weekend,2230
2231,Weekend,2231
2232,Weekend,2232
2233,Weekend,2233
2234,Weekend,2234
2235,Weekend,2235
2236,Weekend,2236
2237,Weekend,2237
2238,Weekend,2238
2239,Weekend,2239
2240,Weekend,2240
2241,Weekend,2241
2242,Weekend,2242
2243,Weekend,2243
2244,Weekend,2244
2245,Weekend,2245
2246,Weekday,2246
2247,Weekday,2247
2248,Weekday,2248
2249,Weekday,2249
2250,Weekday,2250
2251,Weekday,2251
2252,Weekday,2252
2253,Weekday,2253
2254,Weekday,2254
2255,Weekday,2255
2256,Weekday,2256
2257,Weekday,2257
2258,Weekday,2258
2259,Weekday,2259
2260,Weekday,2260
2261,Weekday,2261
2262,Weekday,2262
2263,Weekday,2263
2264,Weekday,2264
2265,Weekday,2265
2266,Weekday,2266
2267,Weekday,2267
2268,Weekday,2268
2269,Weekday,2269
2270,Weekday,2270
2271,Weekday,2271
2272,Weekday,2272
2273,Weekday,2273
2274,Weekday,2274
2275,Weekday,2275
2276,Weekday,2276
2277,Weekday,2277
2278,Weekday,2278
2279,Weekday,2279
2280,Weekday,2280
2281,Weekday,2281
2282,Weekday,2282
2283,Weekday,2283
2284,Weekday,2284
2285,Weekday,2285
2286,Weekday,2286
2287,Weekday,2287
2288,Weekday,2288
2289,Weekday,2289
2290,Weekday,2290
2291,Weekday,2291
2292,Weekday,2292
2293,Weekend,2293
2294,Weekend,2294
2295,Weekend,2295
2296,Weekend,2296
2297,Weekday,2297
2298,Weekday,2298
2299,Weekday,2299
2300,Weekday,2300
2301,Weekday,2301
2302,Weekday,2302
2303,Weekday,2303
2304,Weekday,2304
2305,Weekday,2305
2306,Weekday,2306
2307,Weekend,2307
2308,Weekend,2308
2309,Weekend,2309
2310,Weekend,2310
2311,Weekend,2311
2312,Weekend,2312
2313,Weekend,2313
2314,Weekend,2314
2315,Weekend,2315
2316,Weekend,2316
2317,Weekend,2317
2318,Weekend,2318
2319,Weekend,2319
2320,Weekend,2320
2321,Weekend,2321
2322,Weekend,2322
2323,Weekend,2323
2324,Weekend,2324
2325,Weekend,2325
2326,Weekend,2326
2327,Weekend,2327
2328,Weekend,2328
2329,Weekend,2329
2330,Weekday,2330
2331,Weekday,2331
2332,Weekday,2332
2333,Weekday,2333
2334,Weekday,2334
2335,Weekday,2335
2336,Weekday,2336
2337,Weekday,2337
2338,Weekday,2338
2339,Weekday,2339
2340,Weekday,2340
2341,Weekday,2341
2342,Weekday,2342
2343,Weekday,2343
2344,Weekday,2344
2345,Weekday,2345
2346,Weekday,2346
2347,Weekday,2347
2348,Weekday,2348
2349,Weekday,2349
2350,Weekday,2350
2351,Weekday,2351
2352,Weekday,2352
2353,Weekday,2353
2354,Weekday,2354
2355,Weekday,2355
2356,Weekday,2356
2357,Weekday,2357
2358,Weekday,2358
2359,Weekday,2359
2360,Weekday,2360
2361,Weekday,2361
2362,Weekday,2362
2363,Weekday,2363
2364,Weekday,2364
2365,Weekday,2365
2366,Weekday,2366
2367,Weekday,2367
2368,Weekday,2368
2369,Weekday,2369
2370,Weekday,2370
2371,Weekday,2371
2372,Weekday,2372
2373,Weekday,2373
2374,Weekday,2374
2375,Weekend,2375
2376,Weekend,2376
2377,Weekend,2377
2378,Weekend,2378
2379,Weekday,2379
2380,Weekday,2380
2381,Weekday,2381
2382,Weekday,2382
2383,Weekday,2383
2384,Weekend,2384
2385,Weekend,2385
2386,Weekend,2386
2387,Weekend,2387
2388,Weekend,2388
2389,Weekend,2389
2390,Weekend,2390
2391,Weekend,2391
2392,Weekend,2392
2393,Weekend,2393
2394,Weekend,2394
2395,Weekend,2395
2396,Weekend,2396
2397,Weekend,2397
2398,Weekend,2398
2399,Weekend,2399
2400,Weekend,2400
2401,Weekend,2401
2402,Weekend,2402
2403,Weekday,2403
2404,Weekday,2404
2405,Weekday,2405
2406,Weekday,2406
2407,Weekday,2407
2408,Weekday,2408
2409,Weekday,2409
2410,Weekday,2410
2411,Weekday,2411
2412,Weekday,2412
2413,Weekday,2413
2414,Weekday,2414
2415,Weekday,2415
2416,Weekday,2416
2417,Weekday,2417
2418,Weekday,2418
2419,Weekday,2419
2420,Weekday,2420
2421,Weekday,2421
2422,Weekday,2422
2423,Weekday,2423
2424,Weekday,2424
2425,Weekday,2425
2426,Weekday,2426
2427,Weekday,2427
2428,Weekday,2428
2429,Weekday,2429
2430,Weekday,2430
2431,Weekday,2431
2432,Weekend,2432
2433,Weekend,2433
2434,Weekend,2434
2435,Weekend,2435
2436,Weekday,2436
2437,Weekday,2437
2438,Weekday,2438
2439,Weekday,2439
2440,Weekday,2440
2441,Weekday,2441
2442,Weekday,2442
2443,Weekday,2443
2444,Weekday,2444
2445,Weekday,2445
2446,Weekday,2446
2447,Weekday,2447
2448,Weekend,2448
2449,Weekend,2449
2450,Weekend,2450
2451,Weekend,2451
2452,Weekend,2452
2453,Weekend,2453
2454,Weekend,2454
2455,Weekend,2455
2456,Weekend,2456
2457,Weekend,2457
2458,Weekend,2458
2459,Weekend,2459
2460,Weekend,2460
2461,Weekend,2461
2462,Weekend,2462
2463,Weekend,2463
2464,Weekend,2464
2465,Weekend,2465
2466,Weekend,2466
2467,Weekday,2467
2468,Weekday,2468
2469,Weekday,2469
2470,Weekday,2470
2471,Weekday,2471
2472,Weekday,2472
2473,Weekday,2473
2474,Weekday,2474
2475,Weekday,2475
2476,Weekday,2476
2477,Weekday,2477
2478,Weekday,2478
2479,Weekday,2479
2480,Weekday,2480
2481,Weekday,2481
2482,Weekday,2482
2483,Weekday,2483
